0.28489,0.14579,0.078288,-0.011532,-0.12576,0.30268,0.54127,0.30701,0.68599,0.94708,0.71418,0.68182,0.6463,0.58635,0.63029,0.72727,0.96459,0.87518,0.46074,-0.094914,-0.84663,-1.2623,-1.58,-1.7313,-1.8427,-1.7607,-1.5657,-1.4195,-0.5127,0.1573,-0.35846,-0.79555,-1.1519,-1.4451,-1.5794,-1.6265,-1.7222,-1.8043,-1.81,-1.5294,-1.2065,-0.78352,-0.85236,-1.3473,-1.4829,-1.2788,-1.2039,-1.3358,-1.4749,-1.6173,-1.6787,-1.2878,-0.91666,-0.058895,0.25388,-0.32368,-0.58464,-0.86076,-1.1146,-1.2024
-0.21905,-0.34493,-0.40346,-0.43753,-0.55766,-0.011257,0.3788,0.066414,0.6222,1.0176,0.74944,0.72945,0.69296,0.63486,0.66212,0.6684,0.72075,0.64801,0.32072,-0.35755,-1.1157,-1.522,-1.8305,-1.9281,-1.9855,-1.9001,-1.7949,-1.686,-0.80033,-0.42029,-1.0663,-1.4388,-1.7042,-1.9034,-1.9899,-2.0206,-2.0743,-2.1283,-2.0735,-1.7375,-1.3724,-1.0334,-1.1707,-1.5949,-1.7445,-1.5605,-1.4763,-1.5745,-1.6752,-1.7836,-1.8199,-1.5363,-1.2997,-0.40976,-0.06086,-0.49407,-0.63887,-0.89291,-1.1471,-1.2509
0.4331,0.25674,0.16188,0.13605,-0.099406,0.159,0.59559,0.33711,0.79477,1.1282,0.74197,0.67124,0.61003,0.47549,0.41633,0.41842,0.57167,0.66209,0.56066,-0.017318,-0.70606,-1.19,-1.527,-1.607,-1.6319,-1.4777,-1.3736,-1.1915,-0.35881,-0.14911,-0.85387,-1.3835,-1.739,-1.906,-1.9551,-1.9386,-1.9204,-1.8904,-1.6751,-1.0483,-0.24822,0.14695,-0.35113,-0.86576,-1.228,-1.2616,-1.2339,-1.2392,-1.2472,-1.3499,-1.4337,-1.1932,-1.0053,-0.11464,0.29866,-0.069689,-0.25195,-0.48828,-0.68835,-0.8361
0.24996,0.06586,-0.01444,0.095187,0.013055,0.50611,1.203,1.0865,1.0804,1.002,0.66564,0.532,0.36814,0.17492,0.031873,0.035794,0.42369,0.94237,0.91929,0.34599,-0.26008,-0.77714,-1.1473,-1.1854,-1.1775,-1.0786,-1.029,-0.86205,-0.33288,-0.21241,-0.75266,-1.265,-1.5234,-1.606,-1.6635,-1.7017,-1.7931,-1.8602,-1.7903,-1.1639,-0.15313,0.29176,-0.22915,-0.80233,-1.272,-1.3195,-1.2427,-1.3936,-1.5883,-1.6924,-1.8029,-1.6357,-1.3982,-0.1273,0.611,0.28175,0.17306,0.028043,-0.20593,-0.39628
0.077231,-0.076023,-0.11091,-0.026342,-0.11597,0.53116,1.4376,1.3736,1.1217,0.71795,0.38312,0.1832,0.0010506,-0.14033,-0.31473,-0.2051,0.14577,0.41867,0.19853,-0.39963,-0.81992,-1.2413,-1.5046,-1.5395,-1.5223,-1.3787,-1.2741,-0.99736,-0.66341,-0.52372,-0.82923,-1.3614,-1.5528,-1.5038,-1.5437,-1.6063,-1.7136,-1.7914,-1.7648,-1.0941,0.14338,0.60265,-0.0025682,-0.64071,-1.1104,-1.2574,-1.2,-1.3071,-1.5306,-1.6164,-1.7027,-1.4998,-1.1477,0.06921,0.67451,0.38765,0.4225,0.34301,0.10278,-0.057788
0.32737,0.2132,0.14738,0.12187,-0.0741,0.50177,1.2415,1.2368,1.0517,0.49616,0.21901,0.026504,-0.14906,-0.27993,-0.43963,-0.40429,-0.21262,-0.089293,-0.29835,-0.7399,-1.0925,-1.4917,-1.6484,-1.6519,-1.7533,-1.6988,-1.646,-1.4031,-1.1806,-1.1989,-1.523,-1.7651,-1.7773,-1.6296,-1.6231,-1.6398,-1.6924,-1.7726,-1.741,-1.1911,-0.14716,0.33387,-0.30863,-1.1405,-1.5201,-1.5609,-1.4972,-1.5732,-1.767,-1.7943,-1.8001,-1.573,-1.1927,-0.51275,-0.070607,0.16074,0.56225,0.66505,0.43543,0.20718
0.62936,0.45958,0.3358,0.43808,0.49805,1.3108,1.8454,1.4672,1.2919,0.91274,0.625,0.4802,0.2808,0.12675,-0.052499,-0.017602,0.24159,0.57742,0.29944,-0.12899,-0.37383,-0.8685,-0.96292,-0.84038,-0.96829,-0.90622,-0.80259,-0.62287,-0.45152,-0.52513,-1.0883,-1.3229,-1.2721,-1.043,-0.95387,-1.0054,-1.0495,-1.1526,-1.1372,-0.57653,0.54256,1.1948,0.56771,-0.43068,-0.75677,-0.57578,-0.47035,-0.65109,-0.93091,-1.015,-1.085,-0.93932,-0.6237,0.12201,0.47235,0.93725,1.5092,1.6276,1.4368,1.1025
0.66219,0.47384,0.40816,0.46314,0.58253,1.3654,1.674,1.2467,1.2282,1.0477,0.7611,0.57272,0.33411,0.12945,-0.065943,0.064771,0.44037,0.6812,0.2263,-0.035498,-0.1677,-0.72669,-0.74156,-0.48746,-0.55479,-0.51569,-0.32448,0.11007,0.22476,-0.02073,-0.61504,-0.97529,-1.1238,-0.93658,-0.72647,-0.75581,-0.78815,-0.85483,-0.90385,-0.4871,0.44421,0.87192,0.16073,-0.5962,-0.71677,-0.32443,-0.14919,-0.3591,-0.65249,-0.75193,-0.90923,-0.69647,-0.27258,0.61901,0.87844,1.3625,1.9944,1.9515,1.6695,1.3379
0.8539,0.64422,0.67958,0.74572,0.73933,1.194,1.2796,0.71946,0.75568,0.77902,0.60969,0.47689,0.27996,0.1595,0.020034,0.1421,0.56939,0.73055,0.38561,0.38794,0.26527,-0.32236,-0.28719,0.099309,0.049998,0.049364,0.34445,0.6219,0.53221,0.2573,-0.32935,-0.52997,-0.57749,-0.55136,-0.41412,-0.47018,-0.53096,-0.55433,-0.57252,-0.051608,0.77358,1.0091,0.42542,-0.39194,-0.67667,-0.59964,-0.56417,-0.68942,-0.89943,-0.90469,-0.90753,-0.7247,-0.36164,0.34469,0.70172,1.127,1.4199,1.3384,1.1593,0.87436
1.034,0.82371,0.95976,1.1757,1.2715,1.5835,1.5177,0.76876,0.59098,0.63928,0.47894,0.24565,0.029494,-0.10913,-0.24982,-0.18279,0.14474,0.36323,0.14601,0.10643,-0.089742,-0.71783,-0.65335,-0.22649,-0.22582,-0.13214,0.13534,0.38408,0.42159,0.069029,-0.59202,-0.90372,-1.0173,-1.0178,-0.93839,-0.94993,-0.97291,-1.0112,-0.99512,-0.49632,0.32229,0.54724,0.017142,-0.685,-0.93441,-0.75486,-0.56619,-0.58566,-0.79141,-0.84791,-0.8811,-0.7107,-0.5553,-0.010756,0.33596,0.83839,1.3912,1.5002,1.3199,1.0235
-0.0064504,-0.13951,-0.34325,-0.49532,-0.16607,0.061333,0.44093,0.60394,0.4754,0.44682,0.40534,0.35235,0.25355,0.11214,-0.089451,-0.10664,-0.07317,-0.23802,-0.59295,-0.74118,-0.62123,-0.61621,-0.72608,-0.835,-0.86374,-0.85685,-0.75697,-0.75797,-0.66959,-0.38173,-0.24496,-0.50435,-0.8849,-0.63673,-0.38836,-0.51999,-0.49385,-0.48731,-0.5042,-0.47213,-0.22684,-0.17676,-0.25824,-0.37861,-0.18762,-0.10837,-0.23501,-0.17942,-0.12502,-0.071525,-0.077679,-0.074538,0.039855,0.32809,0.39287,0.088766,-0.11047,-0.0043943,0.15396,0.063595
-0.52944,-0.66196,-0.85595,-1.0354,-0.75529,-0.44277,-0.24481,-0.23083,-0.18662,-0.076569,-0.092816,-0.15912,-0.24595,-0.37027,-0.59503,-0.63587,-0.58357,-0.62683,-0.8999,-1.2143,-1.2447,-1.2296,-1.3377,-1.4604,-1.5048,-1.4891,-1.3616,-1.331,-1.3703,-1.307,-1.1918,-1.3135,-1.6235,-1.4789,-1.3143,-1.4115,-1.3473,-1.2725,-1.2655,-1.2458,-0.97293,-0.88408,-0.93974,-0.94481,-0.7965,-0.7207,-0.82495,-0.8313,-0.83808,-0.87033,-0.9068,-0.88739,-0.73348,-0.40476,-0.22375,-0.39977,-0.52431,-0.48284,-0.50992,-0.66902
-1.1332,-1.3136,-1.4612,-1.6144,-1.2894,-0.79245,-0.4605,-0.33763,0.068548,0.34714,0.1933,0.0040833,-0.17394,-0.38553,-0.67993,-0.68707,-0.60963,-0.54717,-0.71182,-1.1651,-1.2752,-1.2064,-1.3447,-1.5518,-1.6761,-1.7421,-1.5569,-1.4229,-1.5206,-1.5958,-1.3804,-1.288,-1.537,-1.4077,-1.2651,-1.4074,-1.4043,-1.3752,-1.4076,-1.3711,-1.0416,-0.94841,-0.96942,-0.79951,-0.749,-0.76708,-0.85618,-0.97313,-1.0995,-1.2727,-1.3587,-1.3404,-1.109,-0.52364,-0.1324,-0.21396,-0.3236,-0.36033,-0.54972,-0.78445
-1.1131,-1.3424,-1.5045,-1.6403,-1.5622,-1.3248,-0.91801,-0.75067,-0.3886,-0.020436,-0.11642,-0.29772,-0.4557,-0.67629,-0.95736,-0.92367,-0.85956,-0.85177,-0.97749,-1.2259,-1.3686,-1.5283,-1.737,-1.927,-2.0688,-2.1172,-1.8794,-1.71,-1.7799,-1.8482,-1.8033,-1.893,-2.1761,-1.9967,-1.7978,-1.9278,-1.8796,-1.8462,-1.8597,-1.7411,-1.4614,-1.2714,-0.97434,-0.82704,-0.9689,-0.93385,-0.92071,-0.99997,-1.1123,-1.3001,-1.411,-1.378,-1.1937,-0.31295,0.2332,-0.13715,-0.53741,-0.78393,-1.0435,-1.2394
-1.4583,-1.661,-1.7887,-1.9101,-1.9157,-1.6238,-1.2184,-0.77947,-0.1242,0.2237,0.10912,-0.056635,-0.2287,-0.48113,-0.77878,-0.71078,-0.51886,-0.45753,-0.54617,-0.67727,-0.80644,-1.0653,-1.3403,-1.5605,-1.7288,-1.8191,-1.6346,-1.3571,-1.254,-1.2095,-1.2762,-1.56,-1.9256,-1.9169,-1.8198,-1.9426,-1.8666,-1.7838,-1.7328,-1.5594,-1.3566,-1.2364,-1.221,-1.3825,-1.5666,-1.4678,-1.4283,-1.4109,-1.4162,-1.5598,-1.6847,-1.6381,-1.4658,-0.62522,-0.13184,-0.51001,-0.9125,-1.1918,-1.4339,-1.6242
-1.3593,-1.5156,-1.6396,-1.8145,-1.8711,-1.6065,-1.0743,-0.59049,-0.21509,-0.038484,-0.17131,-0.32511,-0.45467,-0.66179,-0.90447,-0.90167,-0.76836,-0.67487,-0.79518,-0.91376,-1.0242,-1.2646,-1.5088,-1.7143,-1.8437,-1.9223,-1.7997,-1.5053,-1.2162,-0.8476,-0.69834,-0.99261,-1.471,-1.5959,-1.5944,-1.7243,-1.6958,-1.611,-1.537,-1.3642,-1.2693,-1.2549,-1.3857,-1.5835,-1.697,-1.547,-1.5066,-1.4645,-1.4327,-1.5179,-1.6092,-1.531,-1.354,-0.61151,-0.23221,-0.50912,-0.78483,-1.0347,-1.2569,-1.4513
-0.36445,-0.61073,-0.805,-1.0435,-1.0319,-0.70526,-0.10833,0.36226,0.46963,0.57586,0.49552,0.25873,0.025284,-0.26783,-0.48295,-0.51607,-0.14644,0.098695,0.047501,-0.098739,-0.48502,-0.76862,-1.0194,-1.2694,-1.4283,-1.5543,-1.4984,-1.184,-0.17417,0.9537,1.1416,0.6471,-0.084662,-0.45922,-0.5905,-0.73962,-0.8545,-0.99002,-1.0029,-0.84876,-0.70004,-0.34145,-0.20066,-0.53305,-0.71499,-0.41264,-0.35584,-0.42752,-0.51934,-0.65399,-0.77528,-0.67857,-0.32571,0.24222,0.29157,0.21895,0.20048,-0.13587,-0.41789,-0.60373
0.14595,-0.14782,-0.3531,-0.58459,-0.61304,-0.42306,-0.11632,0.15808,0.3267,0.4864,0.40043,0.21996,-0.015225,-0.27158,-0.44488,-0.45752,-0.06991,0.094611,0.14693,0.24146,-0.12359,-0.50887,-0.81509,-1.0769,-1.234,-1.3931,-1.3981,-1.1633,-0.28521,0.58355,0.74258,0.41226,-0.22978,-0.57546,-0.70341,-0.77157,-0.88304,-1.0013,-0.91841,-0.68515,-0.32007,0.17282,0.11516,-0.54552,-0.66389,-0.20235,-0.17957,-0.31239,-0.45281,-0.63654,-0.79698,-0.59745,-0.16954,0.23987,0.1632,0.13249,0.30597,0.036481,-0.23634,-0.43499
-0.081224,-0.30292,-0.44658,-0.62027,-0.73558,-0.55948,-0.47402,-0.16534,0.55589,0.8506,0.65013,0.5768,0.46984,0.24067,0.16019,0.15226,0.35969,0.36595,0.34811,0.54127,0.25138,-0.23649,-0.61738,-0.89965,-1.0637,-1.1427,-1.1823,-1.1032,-0.33413,0.26092,0.05331,-0.40349,-0.98209,-1.2482,-1.3131,-1.2732,-1.3163,-1.3423,-1.1145,-0.78369,-0.3252,0.19883,-0.090942,-0.90009,-1.0325,-0.5741,-0.46155,-0.53238,-0.54536,-0.65515,-0.75722,-0.3331,0.19829,0.53998,0.33605,0.004265,0.13173,-0.011917,-0.17006,-0.24371
0.3056,0.11359,-0.01548,-0.25588,-0.39711,-0.10336,0.051351,0.19141,0.80172,1.0575,0.8172,0.77819,0.69234,0.49471,0.48614,0.55468,0.91401,0.97386,0.77969,0.59848,0.056635,-0.42379,-0.77902,-1.0254,-1.1885,-1.1707,-1.0555,-0.98268,-0.17747,0.40004,0.012064,-0.4928,-1.0787,-1.4081,-1.5397,-1.5206,-1.5597,-1.5789,-1.3891,-1.0312,-0.67131,-0.27124,-0.44166,-1.0691,-1.4216,-1.2582,-1.1205,-1.1444,-1.1049,-1.1383,-1.2094,-0.66266,0.019517,0.51055,0.41064,-0.049784,-0.14286,-0.38277,-0.53302,-0.57591
0.34934,0.16746,0.059928,-0.048796,-0.15054,0.19469,0.33693,0.18343,0.53915,0.71358,0.49211,0.54495,0.53478,0.3881,0.44688,0.55131,0.75617,0.75304,0.47279,-0.024697,-0.78279,-1.2201,-1.5492,-1.6902,-1.7862,-1.702,-1.5202,-1.4103,-0.38654,0.49544,0.13732,-0.39842,-0.91789,-1.2875,-1.4661,-1.5023,-1.5837,-1.6357,-1.5545,-1.112,-0.57983,0.085894,0.12331,-0.56979,-1.0602,-1.0874,-1.0328,-1.1207,-1.1925,-1.2665,-1.323,-0.79674,-0.25144,0.56573,0.82085,0.21318,-0.11333,-0.44678,-0.72691,-0.82715
-0.41644,-0.52195,-0.57746,-0.6772,-0.86392,-0.36148,0.059706,-0.17273,0.35483,0.65188,0.38278,0.48668,0.50492,0.38085,0.39478,0.41791,0.41503,0.24518,0.044448,-0.48759,-1.1312,-1.5322,-1.8346,-1.8969,-1.924,-1.8079,-1.6479,-1.5597,-0.73114,-0.24834,-0.79699,-1.3407,-1.7449,-1.9472,-2.0352,-2.0545,-2.092,-2.0919,-1.8752,-1.3204,-0.84119,-0.44847,-0.39301,-0.86353,-1.2387,-1.1538,-1.094,-1.2359,-1.328,-1.3585,-1.3554,-0.99235,-0.64799,0.12656,0.29192,-0.2982,-0.58793,-0.79063,-0.96447,-1.0678
0.46026,0.31462,0.24143,0.13703,-0.134,0.15751,0.71968,0.57332,1.081,1.3185,0.90431,0.88353,0.84402,0.70524,0.6664,0.74594,0.92565,0.93832,0.70522,-0.0069195,-0.65871,-1.0711,-1.406,-1.4526,-1.4397,-1.2833,-1.1692,-0.9905,-0.33057,-0.11943,-0.76081,-1.267,-1.5842,-1.7327,-1.7875,-1.7509,-1.7569,-1.7427,-1.504,-0.76613,0.065123,0.58132,0.36428,-0.20168,-0.69557,-0.77079,-0.71165,-0.83564,-0.94835,-1.0344,-1.0776,-0.75905,-0.46524,0.15445,0.20877,-0.22819,-0.37953,-0.55838,-0.67933,-0.7597
0.74858,0.54187,0.43186,0.44365,0.27798,0.66112,1.1345,0.79878,0.75207,0.65071,0.42973,0.43726,0.32515,0.18783,0.060556,0.21809,0.68512,1.1219,0.9531,0.2462,-0.29868,-0.73489,-1.0905,-1.1543,-1.1281,-1.0062,-0.89722,-0.67495,-0.2526,-0.18291,-0.64988,-1.0972,-1.3733,-1.4707,-1.5365,-1.5597,-1.632,-1.6745,-1.555,-0.75267,0.59856,1.1666,0.57741,-0.10313,-0.65303,-0.82412,-0.77279,-0.87724,-1.0461,-1.1246,-1.1836,-0.88713,-0.44472,0.42322,0.69882,0.40307,0.39494,0.32893,0.1602,-0.00079652
0.14479,0.03654,0.0013748,0.0064622,-0.14264,0.60676,1.4365,1.0964,0.75051,0.41471,0.19582,0.13297,-0.05601,-0.20568,-0.35146,-0.26866,-0.033034,0.14601,-0.031057,-0.53929,-0.96892,-1.3492,-1.59,-1.6391,-1.6847,-1.6557,-1.5578,-1.2562,-1.0073,-1.0962,-1.4729,-1.8904,-1.9778,-1.777,-1.7542,-1.7787,-1.8398,-1.9209,-1.8809,-1.1958,0.035906,0.55471,-0.020067,-0.71405,-1.2121,-1.3436,-1.2302,-1.2505,-1.4223,-1.4285,-1.3713,-1.0737,-0.70611,0.06139,0.36331,0.10976,0.20641,0.21352,-0.013316,-0.15816
0.27242,0.1884,0.14327,0.17458,0.10506,0.699,1.473,1.6059,1.4681,0.91996,0.63353,0.48769,0.24624,0.073866,-0.10611,-0.11024,-0.017406,-0.042401,-0.25648,-0.69494,-1.0829,-1.4112,-1.5618,-1.5413,-1.6292,-1.6199,-1.5409,-1.2716,-1.0889,-1.2182,-1.502,-1.7633,-1.7779,-1.5529,-1.5145,-1.5369,-1.575,-1.657,-1.5801,-0.92064,0.17852,0.56625,-0.15646,-0.91506,-1.3385,-1.41,-1.3136,-1.3595,-1.5609,-1.5452,-1.4827,-1.1884,-0.70948,-0.14441,0.079473,0.1992,0.50292,0.68974,0.6017,0.41207
0.63294,0.47006,0.34438,0.39095,0.4036,1.1168,1.6368,1.4973,1.4372,0.96939,0.65643,0.46475,0.21478,0.077402,-0.070215,0.0053786,0.25823,0.67306,0.60042,0.18926,-0.063892,-0.43579,-0.46965,-0.23126,-0.32355,-0.32727,-0.27002,-0.0085057,0.11389,-0.19688,-0.72874,-1.1237,-1.3432,-1.316,-1.2704,-1.2832,-1.3138,-1.3379,-1.2538,-0.68397,0.40067,0.78571,0.11491,-0.76042,-1.0552,-0.84263,-0.67665,-0.80193,-1.0579,-1.0948,-1.1265,-0.92155,-0.59478,-0.015525,0.23653,0.57274,1.0749,1.2849,1.2104,0.89513
0.77907,0.57575,0.56291,0.62858,0.82991,1.5641,1.8398,1.4831,1.4164,1.1651,0.87708,0.68421,0.42096,0.25252,0.10546,0.33713,0.90751,1.3604,0.93109,0.47858,0.15412,-0.34616,-0.35926,-0.1032,-0.17847,-0.18575,-0.09165,0.27882,0.34612,-0.060864,-0.73016,-1.1823,-1.4112,-1.2186,-0.97329,-0.98969,-1.0279,-1.0403,-0.99426,-0.48897,0.34759,0.50132,-0.12206,-0.88648,-1.0459,-0.70785,-0.55238,-0.7016,-0.91147,-0.94262,-1.0447,-0.7434,-0.17305,0.56658,0.66365,1.1834,1.8861,1.8253,1.5126,1.2003
1.0033,0.76734,0.83068,1.0332,1.2508,1.9092,1.9158,1.2278,1.5072,1.6566,1.3221,1.0618,0.78527,0.60865,0.43315,0.52169,1.0447,1.2583,0.73323,0.53937,0.30328,-0.35964,-0.27639,0.1822,0.15066,0.050031,0.15556,0.36666,0.32947,0.14608,-0.43154,-0.65131,-0.69628,-0.67933,-0.51898,-0.55088,-0.6056,-0.59704,-0.52177,0.22727,1.0844,1.0813,0.46799,-0.3171,-0.73474,-0.73122,-0.61398,-0.63688,-0.83972,-0.86826,-0.8752,-0.49122,0.14408,0.85125,0.96827,1.2822,1.7807,1.7285,1.3956,1.0785
1.1814,0.97555,1.0144,1.0904,1.4244,1.9796,1.8317,0.96457,1.0173,1.2068,0.94298,0.71376,0.5207,0.43258,0.35737,0.48307,0.77456,0.76309,0.2966,0.11931,-0.13118,-0.76663,-0.62022,-0.092282,-0.060121,-0.071142,0.09111,0.24174,0.20807,-0.17661,-0.741,-1.0553,-1.2262,-1.2453,-1.1037,-1.0189,-0.97656,-0.95281,-0.8497,-0.34278,0.54278,0.85818,0.24559,-0.66641,-1.0123,-0.85404,-0.64622,-0.63703,-0.83449,-0.91275,-0.93956,-0.657,-0.33588,0.17752,0.42309,0.68837,1.2019,1.4902,1.3697,1.0518
0.020178,-0.1206,-0.33045,-0.48204,-0.15644,0.081702,0.47653,0.64109,0.51824,0.49025,0.44877,0.39649,0.29128,0.14568,-0.05784,-0.069374,-0.041246,-0.21441,-0.56856,-0.72006,-0.60486,-0.59949,-0.70657,-0.81526,-0.84717,-0.84133,-0.74662,-0.74689,-0.64898,-0.35775,-0.22648,-0.48106,-0.85047,-0.60077,-0.35172,-0.47975,-0.44766,-0.43105,-0.44043,-0.4091,-0.18573,-0.14803,-0.2271,-0.34417,-0.16503,-0.089917,-0.21561,-0.16094,-0.10702,-0.047554,-0.03991,-0.032899,0.079959,0.3835,0.465,0.1644,-0.043489,0.054965,0.2069,0.11016
